0.06052666902542114;2026-07-02 18:32:28.077698;2.4466396434E-001;0.56mA;Channel2;1
0.12101951837539673;2026-07-02 18:32:31.707234;2.4466012760E-001;0.56mA;Channel2;2
0.1816099166870117;2026-07-02 18:32:35.342664;2.4465710495E-001;0.56mA;Channel2;3
0.24215596914291382;2026-07-02 18:32:38.975420;2.4465398527E-001;0.56mA;Channel2;4
0.30268746614456177;2026-07-02 18:32:42.607309;2.4464935734E-001;0.56mA;Channel2;5
0.36320931911468507;2026-07-02 18:32:46.238640;2.4464318902E-001;0.56mA;Channel2;6
0.4237595001856486;2026-07-02 18:32:49.871639;2.4463814659E-001;0.56mA;Channel2;7
0.4842612703641256;2026-07-02 18:32:53.501738;2.4463333051E-001;0.56mA;Channel2;8
0.5447557171185812;2026-07-02 18:32:57.131400;2.4462763827E-001;0.56mA;Channel2;9
0.6053611874580384;2026-07-02 18:33:00.767741;2.4462116125E-001;0.56mA;Channel2;10
0.6658182660738627;2026-07-02 18:33:04.395154;2.4461504634E-001;0.56mA;Channel2;11
0.7263456543286642;2026-07-02 18:33:08.026810;2.4461002274E-001;0.56mA;Channel2;12
0.7869613369305929;2026-07-02 18:33:11.663744;2.4460407680E-001;0.56mA;Channel2;13
0.8474595030148824;2026-07-02 18:33:15.293640;2.4459877719E-001;0.56mA;Channel2;14
0.9080111026763916;2026-07-02 18:33:18.926736;2.4459504184E-001;0.56mA;Channel2;15
0.9684954325358073;2026-07-02 18:33:22.555799;2.4459184907E-001;0.56mA;Channel2;16
1.0290915846824646;2026-07-02 18:33:26.191552;2.4458828584E-001;0.56mA;Channel2;17
1.089560087521871;2026-07-02 18:33:29.819660;2.4458497593E-001;0.56mA;Channel2;18
1.1501177867253622;2026-07-02 18:33:33.453161;2.4458233217E-001;0.56mA;Channel2;19
1.2106138149897256;2026-07-02 18:33:37.082892;2.4457981608E-001;0.56mA;Channel2;20
1.2712118824323018;2026-07-02 18:33:40.718770;2.4457727372E-001;0.56mA;Channel2;21
1.3317362864812214;2026-07-02 18:33:44.350245;2.4457410668E-001;0.56mA;Channel2;22
1.392212736606598;2026-07-02 18:33:47.978836;2.4457105359E-001;0.56mA;Channel2;23
