0.06047218243281047;2026-07-07 13:32:41.607404;2.4312963192E-001;0.56mA;Channel2;1
0.12102299928665161;2026-07-07 13:32:45.240454;2.4308498650E-001;0.56mA;Channel2;2
0.18154136737187704;2026-07-07 13:32:48.871559;2.4303977248E-001;0.56mA;Channel2;3
0.24207663536071777;2026-07-07 13:32:52.503673;2.4299366737E-001;0.56mA;Channel2;4
0.30261390209197997;2026-07-07 13:32:56.135941;2.4294842694E-001;0.56mA;Channel2;5
0.3631550351778666;2026-07-07 13:32:59.768380;2.4290351036E-001;0.56mA;Channel2;6
0.4236138820648193;2026-07-07 13:33:03.395907;2.4285786453E-001;0.56mA;Channel2;7
0.48417553106943767;2026-07-07 13:33:07.029606;2.4281238798E-001;0.56mA;Channel2;8
0.5447373827298482;2026-07-07 13:33:10.663321;2.4276839212E-001;0.56mA;Channel2;9
0.6052539984385172;2026-07-07 13:33:14.294334;2.4272255345E-001;0.56mA;Channel2;10
0.6657932003339132;2026-07-07 13:33:17.926669;2.4267653238E-001;0.56mA;Channel2;11
0.7263415813446045;2026-07-07 13:33:21.559571;2.4263157219E-001;0.56mA;Channel2;12
0.7868430495262146;2026-07-07 13:33:25.189655;2.4258584148E-001;0.56mA;Channel2;13
0.8473948677380879;2026-07-07 13:33:28.822767;2.4254022616E-001;0.56mA;Channel2;14
0.9079141855239868;2026-07-07 13:33:32.453923;2.4249366208E-001;0.56mA;Channel2;15
0.9684859196345011;2026-07-07 13:33:36.088230;2.4245005175E-001;0.56mA;Channel2;16
1.028996467590332;2026-07-07 13:33:39.718867;2.4240411042E-001;0.56mA;Channel2;17
1.0895579298337301;2026-07-07 13:33:43.352555;2.4235955427E-001;0.56mA;Channel2;18
1.1500530004501344;2026-07-07 13:33:46.982260;2.4231311184E-001;0.56mA;Channel2;19
1.2106087803840637;2026-07-07 13:33:50.615600;2.4226793810E-001;0.56mA;Channel2;20
1.2711567640304566;2026-07-07 13:33:54.248488;2.4222216664E-001;0.56mA;Channel2;21
1.3316715319951375;2026-07-07 13:33:57.879366;2.4217535788E-001;0.56mA;Channel2;22
1.3922026832898458;2026-07-07 13:34:01.511377;2.4212986534E-001;0.56mA;Channel2;23
1.4526917656262717;2026-07-07 13:34:05.140581;2.4208429917E-001;0.56mA;Channel2;24
1.5132805864016214;2026-07-07 13:34:08.775916;2.4203889173E-001;0.56mA;Channel2;25
1.573826046784719;2026-07-07 13:34:12.408636;2.4199454120E-001;0.56mA;Channel2;26
1.634348213672638;2026-07-07 13:34:16.039964;2.4194907780E-001;0.56mA;Channel2;27
1.694862699508667;2026-07-07 13:34:19.670839;2.4190523658E-001;0.56mA;Channel2;28
1.755366532007853;2026-07-07 13:34:23.301066;2.4186100025E-001;0.56mA;Channel2;29
1.8159506479899088;2026-07-07 13:34:26.936110;2.4181773714E-001;0.56mA;Channel2;30
1.876498250166575;2026-07-07 13:34:30.569022;2.4177437163E-001;0.56mA;Channel2;31
1.937023150920868;2026-07-07 13:34:34.200462;2.4172953923E-001;0.56mA;Channel2;32
1.9975587487220765;2026-07-07 13:34:37.832597;2.4168597071E-001;0.56mA;Channel2;33
2.0581130146980287;2026-07-07 13:34:41.465856;2.4164139705E-001;0.56mA;Channel2;34
2.118627464771271;2026-07-07 13:34:45.096726;2.4159744262E-001;0.56mA;Channel2;35
2.1791366656621296;2026-07-07 13:34:48.727276;2.4155466815E-001;0.56mA;Channel2;36
2.239656098683675;2026-07-07 13:34:52.358440;2.4151204070E-001;0.56mA;Channel2;37
2.300186884403229;2026-07-07 13:34:55.990287;2.4146707570E-001;0.56mA;Channel2;38
2.3607180674870807;2026-07-07 13:34:59.622230;2.4142184026E-001;0.56mA;Channel2;39
2.4212849140167236;2026-07-07 13:35:03.256167;2.4137644832E-001;0.56mA;Channel2;40
2.481837983926137;2026-07-07 13:35:06.889351;2.4133184446E-001;0.56mA;Channel2;41
2.5423717975616453;2026-07-07 13:35:10.521380;2.4128781739E-001;0.56mA;Channel2;42
2.6028799811999;2026-07-07 13:35:14.151904;2.4124217226E-001;0.56mA;Channel2;43
2.6634193142255147;2026-07-07 13:35:17.784231;2.4119735756E-001;0.56mA;Channel2;44
2.7239455501238505;2026-07-07 13:35:21.415806;2.4115385573E-001;0.56mA;Channel2;45
2.7844902157783507;2026-07-07 13:35:25.048487;2.4111009296E-001;0.56mA;Channel2;46
2.8450371344884235;2026-07-07 13:35:28.681302;2.4106601502E-001;0.56mA;Channel2;47
2.9055231332778932;2026-07-07 13:35:32.310489;2.4102206623E-001;0.56mA;Channel2;48
2.96609628200531;2026-07-07 13:35:35.944851;2.4097759187E-001;0.56mA;Channel2;49
3.02660448551178;2026-07-07 13:35:39.575343;2.4093288140E-001;0.56mA;Channel2;50
3.08711549838384;2026-07-07 13:35:43.206007;2.4088956500E-001;0.56mA;Channel2;51
3.147697468598684;2026-07-07 13:35:46.840925;2.4084650335E-001;0.56mA;Channel2;52
3.2081929326057432;2026-07-07 13:35:50.470653;2.4080245777E-001;0.56mA;Channel2;53
3.268738349278768;2026-07-07 13:35:54.103376;2.4075866534E-001;0.56mA;Channel2;54
3.329304798444112;2026-07-07 13:35:57.737366;2.4071392552E-001;0.56mA;Channel2;55
3.389769164721171;2026-07-07 13:36:01.365226;2.4066872910E-001;0.56mA;Channel2;56
3.4503495693206787;2026-07-07 13:36:05.000049;2.4062305747E-001;0.56mA;Channel2;57
3.51087619860967;2026-07-07 13:36:08.631645;2.4057938761E-001;0.56mA;Channel2;58
3.5714422980944316;2026-07-07 13:36:12.265612;2.4053471291E-001;0.56mA;Channel2;59
3.6319516857465106;2026-07-07 13:36:15.896192;2.4049039521E-001;0.56mA;Channel2;60
3.6924471815427142;2026-07-07 13:36:19.525905;2.4044587986E-001;0.56mA;Channel2;61
3.753007686138153;2026-07-07 13:36:23.159535;2.4040167661E-001;0.56mA;Channel2;62
