0.060421518484751385;2026-07-07 07:40:19.648074;2.5406861735E-001;0.56mA;Channel2;1
0.12096753517786661;2026-07-07 07:40:23.280834;2.5406693145E-001;0.56mA;Channel2;2
0.18151341676712035;2026-07-07 07:40:26.913586;2.5406425202E-001;0.56mA;Channel2;3
0.2420538822809855;2026-07-07 07:40:30.546012;2.5406386734E-001;0.56mA;Channel2;4
0.3025949001312256;2026-07-07 07:40:34.178505;2.5406356823E-001;0.56mA;Channel2;5
0.36309651533762616;2026-07-07 07:40:37.808571;2.5406335735E-001;0.56mA;Channel2;6
0.42363469998041786;2026-07-07 07:40:41.440866;2.5406301928E-001;0.56mA;Channel2;7
0.4841291507085164;2026-07-07 07:40:45.070528;2.5406193944E-001;0.56mA;Channel2;8
0.5447240551312764;2026-07-07 07:40:48.706245;2.5406257490E-001;0.56mA;Channel2;9
0.605220099290212;2026-07-07 07:40:52.335995;2.5406382512E-001;0.56mA;Channel2;10
0.6657749017079672;2026-07-07 07:40:55.969282;2.5406494984E-001;0.56mA;Channel2;11
0.7263343175252278;2026-07-07 07:40:59.602839;2.5406660344E-001;0.56mA;Channel2;12
0.7868163665135701;2026-07-07 07:41:03.231763;2.5406766083E-001;0.56mA;Channel2;13
0.8473995010058085;2026-07-07 07:41:06.866757;2.5406926814E-001;0.56mA;Channel2;14
0.9079124172528584;2026-07-07 07:41:10.497525;2.5407143209E-001;0.56mA;Channel2;15
0.9684129993120829;2026-07-07 07:41:14.127560;2.5407091308E-001;0.56mA;Channel2;16
1.0289784987767538;2026-07-07 07:41:17.761496;2.5407337987E-001;0.56mA;Channel2;17
1.0894991834958394;2026-07-07 07:41:21.392732;2.5407411598E-001;0.56mA;Channel2;18
1.1500559171040854;2026-07-07 07:41:25.026148;2.5407486660E-001;0.56mA;Channel2;19
1.2105986515680949;2026-07-07 07:41:28.658704;2.5407544947E-001;0.56mA;Channel2;20
1.2711307168006898;2026-07-07 07:41:32.290625;2.5407715248E-001;0.56mA;Channel2;21
1.3316539684931437;2026-07-07 07:41:35.922018;2.5407775454E-001;0.56mA;Channel2;22
1.3921976208686828;2026-07-07 07:41:39.554638;2.5407618858E-001;0.56mA;Channel2;23
1.452742369969686;2026-07-07 07:41:43.187377;2.5407592880E-001;0.56mA;Channel2;24
1.5132683157920837;2026-07-07 07:41:46.818881;2.5407617699E-001;0.56mA;Channel2;25
1.5737553040186565;2026-07-07 07:41:50.448116;2.5407554269E-001;0.56mA;Channel2;26
1.63431343237559;2026-07-07 07:41:54.081587;2.5407477077E-001;0.56mA;Channel2;27
1.6948659340540568;2026-07-07 07:41:57.714742;2.5407325229E-001;0.56mA;Channel2;28
1.75536869764328;2026-07-07 07:42:01.344903;2.5407142904E-001;0.56mA;Channel2;29
1.8159143527348836;2026-07-07 07:42:04.977641;2.5407048397E-001;0.56mA;Channel2;30
1.8764663338661194;2026-07-07 07:42:08.610761;2.5407006042E-001;0.56mA;Channel2;31
1.9369863510131835;2026-07-07 07:42:12.241983;2.5406880037E-001;0.56mA;Channel2;32
1.997522270679474;2026-07-07 07:42:15.874118;2.5406756245E-001;0.56mA;Channel2;33
2.0580079833666485;2026-07-07 07:42:19.503261;2.5406649018E-001;0.56mA;Channel2;34
2.1185341000556948;2026-07-07 07:42:23.134827;2.5406405138E-001;0.56mA;Channel2;35
2.1790916522343955;2026-07-07 07:42:26.768278;2.5406314741E-001;0.56mA;Channel2;36
2.2396008173624673;2026-07-07 07:42:30.398829;2.5406271915E-001;0.56mA;Channel2;37
2.300185267130534;2026-07-07 07:42:34.033897;2.5406116411E-001;0.56mA;Channel2;38
2.3607179005940755;2026-07-07 07:42:37.665856;2.5406098800E-001;0.56mA;Channel2;39
2.4212815205256146;2026-07-07 07:42:41.299672;2.5405830289E-001;0.56mA;Channel2;40
2.4817914684613545;2026-07-07 07:42:44.930269;2.5405582843E-001;0.56mA;Channel2;41
2.542310400803884;2026-07-07 07:42:48.561403;2.5405454973E-001;0.56mA;Channel2;42
